DOI,ACCENUMB,ORIGCTY,DECLATITUDE,DECLONGITUDE,Pred_Resistencia,Probabilidad_Resistencia
10.18730/JMZF$,G20577,IND,32.12,-77.17,0,0.0009961706
10.18730/JMZ5R,G20567,IND,31.88,77.14,0,0.0021887494
10.18730/JMZ0K,G20562,IND,23.4,69.0,0,0.021567319
10.18730/JZ6P$,G185,IND,26.12,83.23,0,0.0020375552
10.18730/JZ6BQ,G181,IND,29.85,76.52,0,0.00050639646
10.18730/JZ69N,G179,IND,25.7,81.49,0,0.0069979713
10.18730/JZ64G,G172,IND,26.85,80.87,0,0.0018088967
10.18730/JH4JQ,G16813,IND,24.84,73.52,1,0.8223304
10.18730/K0BM*,G1556,IND,21.98,70.79,1,0.7355482
10.18730/K0BHX,G1555,IND,26.43,83.61,0,0.002308311
10.18730/K092R,G1467,IND,24.17,72.43,1,0.83645415
10.18730/JZ58S,G146,IND,18.52,73.9,0,0.021017017
10.18730/JZ5Q3,G144,IND,15.87,74.52,0,0.0068066935
10.18730/JSC8S,G142A,IND,11.65,78.18,0,0.002091766
10.18730/JN5G5,G14216,IND,27.75,88.5,1,0.9268251
10.18730/JN5NA,G14218,IND,31.12,77.15,0,0.0024467595
10.18730/JN4F9,G14206,IND,31.52,77.81,0,0.02451852
10.18730/JN4E8,G14209,IND,31.05,77.14,0,0.0048847264
10.18730/JZ53M,G141,IND,11.42,76.72,0,0.10528876
10.18730/JN4KD,G13901,IND,10.26,77.41,1,0.9100029
10.18730/JZ51J,G139,IND,11.0,76.93,0,0.0030533501
10.18730/JN4D7,G13897,IND,31.08,77.78,0,0.0026663293
10.18730/K07SM,G1389,IND,11.35,76.82,0,0.06143788
10.18730/JN3ZY,G13891,IND,25.59,91.89,1,0.98853254
10.18730/K3QTG,G13894,IND,36.06,74.32,1,0.8432544
10.18730/JMZK1,G13885,IND,32.49,76.15,0,0.0042268685
10.18730/JN3NM,G13887,IND,31.54,78.25,0,0.0045613414
10.18730/JN3MK,G13888,IND,29.1,76.02,0,0.00063411455
10.18730/JZ5F*,G136,IND,13.07,80.27,0,0.0032848557
10.18730/JN50T,G13113,IND,30.97,77.1,0,0.0009626156
10.18730/JN51V,G13114,IND,31.1,77.5,0,0.0042970106
10.18730/JN4NF,G13110,IND,10.24,77.49,1,0.99283254
10.18730/JN4QH,G13106,IND,18.57,82.97,1,0.7455688
10.18730/JN4PG,G13105,IND,18.85,82.56,0,0.013124205
10.18730/JN3PN,G13100,IND,33.7,75.86,0,0.03317681
10.18730/JN3VT,G13103,IND,30.28,79.18,0,0.0011135935
10.18730/JZ4G1,G121,IND,31.92,77.1,0,0.002370952
10.18730/K4CFB,G51846,IND,32.14,76.45,0,0.0057472405
10.18730/K4CA6,G51841,IND,29.8,79.89,0,0.0021875582
10.18730/K4CB7,G51842,IND,29.15,78.28,0,0.00074787973
10.18730/K4C62,G51837,IND,25.43,84.57,0,0.003274179
10.18730/K4C73,G51838,IND,30.99,77.45,0,0.0018174138
10.18730/K4C51,G51836,IND,28.6,77.25,0,0.00048197352
10.18730/JZWT2,G951,NIC,13.1,-86.0,1,0.7457969
10.18730/JZRMG,G805,NIC,11.43,-85.83,0,0.0003862204
10.18730/JZRGC,G801,NIC,12.92,-85.94,0,0.00083044416
10.18730/K2CT9,G7848,NIC,13.65,-86.48,0,0.00025737158
10.18730/K2CM3,G7827,NIC,13.13,-86.36,0,0.00047357933
10.18730/K2B7*,G7779,NIC,11.79,-85.9,0,0.00047412334
10.18730/JFG39,G7210,NIC,12.09,-85.4,0,0.0016536422
10.18730/JFGGP,G7208,NIC,12.62,-87.15,0,0.0006484761
10.18730/JFGW$,G7186,NIC,11.75,-86.06,0,0.00042949943
10.18730/JFGX=,G7187,NIC,11.8,-86.17,0,0.00082673447
10.18730/JFJ1$,G7132,NIC,12.47,-85.65,0,0.0024050532
10.18730/JFJ40,G7116,NIC,11.94,-85.97,0,0.00037886808
10.18730/JFM9*,G7056,NIC,11.84,-86.25,0,0.0004149869
10.18730/JFMVD,G7033,NIC,12.54,-85.71,0,0.0036320742
10.18730/JFMN7,G7027,NIC,11.87,-86.05,0,0.00059328135
10.18730/JFMYG,G7017,NIC,13.47,-86.59,0,0.00042787855
10.18730/JFNR5,G7006,NIC,11.81,-86.13,0,0.0003062069
10.18730/JFQ3B,G6922,NIC,11.93,-85.95,0,0.0006241805
10.18730/JFRJN,G6865,NIC,11.95,-86.09,0,0.00061861344
10.18730/JGHNA,G5610,NIC,13.45,-86.4,0,0.00018382611
10.18730/K0R7W,G2100,NIC,12.06,-85.11,0,0.011189363
10.18730/K0RP6,G2097,NIC,11.85,-86.22,0,0.00065849687
10.18730/K0QK8,G2061,NIC,11.89,-86.05,0,0.0006471108
10.18730/JTJY5,G18457,NIC,12.15,-86.28,0,0.0006712142
10.18730/JTJV2,G18454,NIC,13.15,-86.37,0,0.00052696135
10.18730/JTJP$,G18448,NIC,11.6,-86.25,0,0.00036297794
10.18730/JTJQ=,G18449,NIC,12.9,-86.32,0,0.00022964615
10.18730/JTAZ9,G17663,NIC,12.76,-85.86,0,0.0009918719
10.18730/JTB2C,G17666,NIC,11.44,-85.93,0,0.00037547492
10.18730/K030F,G1212,NIC,11.95,-86.27,0,0.0004974441
10.18730/K4NF3,G52104,NIC,12.83,-85.46,0,0.0007852644
10.18730/K4NTE,G52115,NIC,13.15,-85.99,0,0.01535373
10.18730/K4NWG,G52117,NIC,13.08,-85.99,1,0.8925561
10.18730/K4NQB,G52112,NIC,13.37,-85.66,0,0.0047967033
10.18730/K4NYJ,G52119,NIC,13.62,-85.81,0,0.0008658844
10.18730/K4NK7,G52108,NIC,13.14,-85.72,0,0.0071956106
10.18730/K4P2P,G52123,NIC,13.37,-86.41,0,0.00027938216
10.18730/K4NZK,G52120,NIC,13.34,-85.94,0,0.001325574
10.18730/K4N1T,G52090,NIC,11.9,-86.21,0,0.0006175287
10.18730/K4MTK,G52083,NIC,11.18,-85.5,0,0.0016651041
10.18730/K4N5Y,G52094,NIC,12.07,-84.54,0,0.010799961
10.18730/K4N9$,G52098,NIC,12.67,-85.78,0,0.0011689706
10.18730/K4N7*,G52096,NIC,12.59,-85.76,0,0.0014574496
10.18730/K4MA3,G52067,NIC,11.5,-85.88,0,0.00047036976
10.18730/K4M81,G52065,NIC,11.15,-85.35,0,0.002597536
10.18730/K4KQN,G52048,NIC,13.74,-84.77,0,0.0051167067
10.18730/K4KYW,G52055,NIC,12.84,-85.24,0,0.005812639
10.18730/K4NBU,G52100,NIC,12.93,-85.84,0,0.0013976989
10.18730/K4M5=,G52062,NIC,11.17,-85.45,0,0.0015976569
10.18730/K4M4$,G52061,NIC,12.74,-86.13,0,0.00024537765
10.18730/K30PG,G8970,HND,15.5,-86.57,0,0.0011716478
10.18730/JZSA1,G828,HND,14.4,-89.22,0,0.00036567435
10.18730/K2J4Z,G8255,HND,14.54,-87.82,0,0.005449024
10.18730/K2J0V,G8250,HND,14.97,-88.88,0,0.0017893253
10.18730/JZRNH,G806,HND,15.78,-87.45,0,0.0020672223
10.18730/K2EER,G7911,HND,14.45,-87.63,0,0.0005397358
10.18730/K2E0A,G7889,HND,14.8,-87.36,0,0.0054867035
10.18730/K2D8Q,G7864,HND,15.1,-86.5,0,0.0016525058
10.18730/K2D6N,G7862,HND,15.03,-88.84,0,0.00059081655
10.18730/K2CZE,G7853,HND,14.6,-87.12,0,0.00068386726
10.18730/K2CWB,G7850,HND,15.36,-88.41,0,0.0008169662
10.18730/K2CGU,G7823,HND,15.47,-86.68,0,0.0012511476
10.18730/K2CE$,G7820,HND,14.78,-88.79,0,0.008191275
10.18730/K2CD~,G7819,HND,14.86,-88.85,0,0.035310563
10.18730/K2AYQ,G7768,HND,14.02,-86.66,0,0.00055207335
10.18730/JFG6C,G7213,HND,14.38,-87.72,0,0.00035323764
10.18730/JFG5B,G7212,HND,14.61,-87.85,0,0.0036672696
10.18730/JFGEM,G7206,HND,14.86,-89.14,0,0.000531815
10.18730/JFGMT,G7192,HND,14.45,-87.99,0,0.0007230372
10.18730/PG358,G7183,HND,15.2,-88.56,0,0.0009865941
10.18730/JFHYZ,G7128,HND,14.97,-88.86,0,0.0024392467
10.18730/JFHZ*,G7129,HND,14.4,-87.08,0,0.0007274685
10.18730/JFHXY,G7127,HND,14.87,-88.77,0,0.0015763547
10.18730/JFKJ9,G7071,HND,14.9,-88.73,0,0.0037131014
10.18730/JFKF6,G7068,HND,14.9,-85.94,0,0.0049316376
10.18730/JFN0J,G7019,HND,14.31,-87.67,0,0.0003294544
10.18730/JFN1K,G7020,HND,14.61,-87.22,0,0.0019623768
10.18730/JFNK0,G7001,HND,14.41,-88.94,0,0.0005708299
10.18730/JFQ5D,G6924,HND,14.87,-89.11,0,0.0004282858
10.18730/JFS64,G6849,HND,14.82,-85.95,0,0.0003503721
10.18730/JFSRP,G6831,HND,14.65,-86.2,0,0.00055837585
10.18730/JFT3~,G6826,HND,15.25,-88.57,0,0.0048674867
10.18730/JGG82,G5699,HND,14.57,-87.75,0,0.005528266
10.18730/JGH7~,G5631,HND,14.87,-89.08,0,0.00034149975
10.18730/JYTRP,G50727,HND,13.97,-87.08,0,0.07778808
10.18730/JYTQN,G50726,HND,14.02,-87.1,0,0.018848803
10.18730/S1N9Q,G50725A,HND,14.03,-87.05,0,0.0027106225
10.18730/S1N8P,G50723B,HND,13.83,-86.92,0,0.069216065
10.18730/JYTHF,G50724,HND,14.1,-86.68,0,0.0005185498
10.18730/S3V85,G50722A,HND,13.85,-86.92,1,0.73782146
10.18730/JGXJN,G4950,HND,14.8,-85.9,0,0.0003777789
10.18730/JGXQT,G4955,HND,14.28,-87.57,0,0.0004444566
10.18730/JGY20,G4947,HND,14.78,-85.98,0,0.00034100495
10.18730/PE813,G2920,HND,14.85,-88.83,0,0.0054979185
10.18730/K0TV1,G2168,HND,13.59,-87.36,0,0.00032715016
10.18730/K0TT0,G2167,HND,13.8,-87.27,0,0.0007097164
10.18730/JMKZU,G19217,HND,14.83,-89.15,0,0.00042574454
10.18730/K0HF$,G1875,HND,14.65,-87.14,0,0.0013336253
10.18730/K0H7T,G1866,HND,14.53,-86.83,0,0.00036791016
10.18730/K0HK1,G1861,HND,14.82,-85.56,0,0.004269783
10.18730/K0HE~,G1856,HND,14.48,-89.01,0,0.0014475412
10.18730/JTJ3F,G18249,HND,15.14,-87.14,0,0.0006528479
10.18730/JTJ2E,G18248,HND,14.0,-86.42,0,0.00033597206
10.18730/K0538,G1286,HND,13.3,-87.2,0,0.00061051175
10.18730/K036N,G1228,HND,14.8,-88.95,0,0.017515743
10.18730/K52FC,G52488,HND,14.89,-87.89,0,0.01715478
10.18730/K52B8,G52484,HND,15.37,-87.81,0,0.0019556326
10.18730/K55CZ,G52619,HND,14.29,-88.25,0,0.020427696
10.18730/K55BY,G52618,HND,14.25,-88.15,0,0.01507563
10.18730/K30NF,G8935,MKD,41.09,21.33,1,0.98678154
10.18730/K30ME,G8934,MKD,41.13,20.8,1,0.9957409
10.18730/S39R0,G22752A,MKD,41.67,22.13,0,0.0048162322
10.18730/JMV68,G22750,MKD,41.86,22.43,0,0.005797987
10.18730/JNCRF,G20384,MKD,41.47,22.57,0,0.031941954
10.18730/JNCSG,G20385,MKD,41.51,22.73,0,0.1767964
10.18730/JNC2Y,G20380,MKD,41.78,22.74,1,0.9956528
10.18730/JNCC3,G20372,MKD,41.84,22.59,1,0.962374
10.18730/JNCE5,G20374,MKD,41.8,22.67,1,0.9983834
10.18730/JNC3Z,G20370,MKD,41.9,20.89,1,0.99521846
10.18730/JNC8U,G20365,MKD,41.34,20.6,1,0.9971685
10.18730/JNBSN,G20367,MKD,42.06,21.43,0,0.027877156
10.18730/JNC5~,G20360,MKD,41.53,22.12,0,0.004775653
10.18730/JNC6$,G20361,MKD,41.44,22.2,0,0.0033353944
10.18730/K3QVH,G20362,MKD,41.38,22.29,1,0.87157685
10.18730/JNBZV,G20357,MKD,41.82,21.17,1,0.9830925
10.18730/JNBYT,G20356,MKD,41.57,20.95,1,0.9974222
10.18730/JNBXS,G20354,MKD,41.38,21.49,1,0.9863462
10.18730/JNBWR,G20353,MKD,41.59,21.47,1,0.98992974
10.18730/JNBPJ,G20347,MKD,41.85,21.81,0,0.01890064
10.18730/JNBRM,G20348,MKD,41.79,21.84,0,0.009092179
10.18730/JNB51,G20349,MKD,41.57,21.57,1,0.97637045
10.18730/JNBJE,G20343,MKD,42.12,21.67,0,0.003195928
10.18730/JNAZ*,G20341,MKD,42.21,20.72,1,0.77668744
10.18730/JNBD9,G20337,MKD,41.36,21.78,1,0.9688821
10.18730/JNAXY,G20332,MKD,42.03,21.03,1,0.97399217
10.18730/JNBB7,G20335,MKD,42.22,21.85,0,0.0030282193
10.18730/JNAVW,G20318,MKD,41.97,21.3,1,0.90255994
10.18730/JNATV,G20317,MKD,42.19,21.73,0,0.0015755766
10.18730/JNAQR,G20315,MKD,42.05,21.74,0,0.0021607804
10.18730/JNANP,G20313,MKD,41.94,21.7,0,0.003658918
10.18730/JNAFG,G20306,MKD,42.02,21.72,0,0.002810669
10.18730/JNADE,G20304,MKD,41.17,20.83,1,0.99686253
10.18730/JNA67,G20297,MKD,41.06,21.0,1,0.99823904
10.18730/JN9DK,G20298,MKD,41.02,21.0,1,0.99869543
10.18730/JN9YU,G20292,MKD,41.64,22.24,0,0.0034294212
10.18730/JN9SZ,G20286,MKD,41.76,22.78,1,0.99667466
10.18730/JN917,G20287,MKD,42.03,22.62,1,0.993138
10.18730/JN9CJ,G20274,MKD,41.94,21.34,1,0.9927942
10.18730/JN99F,G20271,MKD,42.15,21.59,1,0.9871678
10.18730/K3K1B,G20265,MKD,42.12,21.59,1,0.9875773
10.18730/JN95B,G20267,MKD,42.21,21.54,1,0.997216
10.18730/JN96C,G20268,MKD,42.11,21.85,0,0.0016747453
10.18730/JN8X3,G20261,MKD,41.26,21.69,1,0.98423195
10.18730/JN906,G20263,MKD,42.11,21.45,1,0.99508214
10.18730/JN8W2,G20260,MKD,40.91,21.16,1,0.9951631
10.18730/JN8T0,G20258,MKD,41.17,21.73,1,0.98478425
10.18730/JN8R=,G20256,MKD,42.06,21.02,1,0.9964604
10.18730/JN82D,G20253,MKD,41.87,20.88,1,0.9945346
10.18730/JN8ES,G20254,MKD,41.94,21.41,0,0.062285766
10.18730/S41VZ,G20251B,MKD,41.9,21.41,1,0.8396909
10.18730/S1VFU,G20250A,MKD,41.88,21.46,1,0.9143792
10.18730/JN8HW,G20247,MKD,41.87,22.32,0,0.002758357
10.18730/JN8JX,G20248,MKD,41.8,21.43,1,0.9988551
10.18730/JN8FT,G20245,MKD,41.96,21.24,1,0.76466227
10.18730/JN8CQ,G20240,MKD,41.75,21.1,1,0.9981086
10.18730/JN8DR,G20241,MKD,41.75,20.82,1,0.9978194
10.18730/JN7P1,G20242,MKD,41.78,20.86,1,0.9964784
10.18730/JN7Q2,G20243,MKD,41.44,20.53,1,0.9970245
10.18730/JN89M,G20237,MKD,41.61,21.21,1,0.9954034
10.18730/JN87J,G20235,MKD,42.14,21.11,1,0.9973031
10.18730/JN81C,G20228,MKD,41.47,20.55,1,0.9960413
10.18730/JN7W7,G20223,MKD,41.91,21.03,1,0.9922998
10.18730/JN7N0,G20215,MKD,42.17,22.21,1,0.9789589
10.18730/K574D,G20216,MKD,41.63,21.02,1,0.998408
10.18730/JN7EY,G20219,MKD,41.47,21.13,1,0.9964057
10.18730/JN7MU,G20214,MKD,42.18,22.36,1,0.9974311
10.18730/S41TY,G20210A,MKD,42.09,22.09,1,0.65869063
10.18730/JN7G*,G20209,MKD,40.93,21.56,1,0.9908716
10.18730/JN7FZ,G20208,MKD,40.92,21.52,1,0.98952276
10.18730/JN7BV,G20203,MKD,42.24,22.3,1,0.99602294
10.18730/JN6Q7,G20204,MKD,41.38,21.24,1,0.9960521
10.18730/JN6R8,G20205,MKD,41.27,21.21,1,0.99854726
10.18730/JN76P,G20207,MKD,41.29,21.12,1,0.99832493
10.18730/JN79S,G20200,MKD,41.56,21.69,1,0.93801415
10.18730/S4RCC,G20195A,MKD,41.45,21.36,1,0.99482274
10.18730/JN6TA,G20196,MKD,41.65,21.68,1,0.8926892
10.18730/JN6H1,G20194,MKD,41.49,20.95,1,0.9968635
10.18730/JN6G0,G20193,MKD,41.09,21.16,1,0.99850583
10.18730/JN6ZF,G20189,MKD,41.71,22.8,1,0.9949663
10.18730/JN6YE,G20188,MKD,41.7,22.85,1,0.99776435
10.18730/JN6P6,G20179,MKD,41.77,22.88,1,0.9973103
10.18730/S41SX,G20177A,MKD,41.89,22.81,1,0.99427325
10.18730/PF0C5,G20174,MKD,41.97,22.79,1,0.94650066
10.18730/JN69Y,G20173,MKD,41.54,22.54,0,0.018327996
10.18730/JN6FU,G20169,MKD,42.25,21.77,0,0.06568828
10.18730/K573C,G20168,MKD,41.48,22.81,1,0.7603723
10.18730/JN6B*,G20163,MKD,41.22,22.35,1,0.9838622
10.18730/JN6C~,G20164,MKD,41.57,21.96,0,0.0049536144
10.18730/JN6D$,G20165,MKD,41.47,22.73,0,0.0035819495
10.18730/PF092,G20162,MKD,41.26,22.75,0,0.00381326
10.18730/PF081,G20161,MKD,41.3,22.65,0,0.04514819
10.18730/JN65T,G20159,MKD,41.4,22.24,1,0.87746805
10.18730/JN61P,G20155,MKD,41.24,22.08,1,0.9957848
10.18730/JN62Q,G20156,MKD,41.31,22.12,1,0.95453227
10.18730/S67RB,G20146B,MKD,41.53,21.95,0,0.06383826
10.18730/JMYE1,G20132,MKD,41.38,22.87,0,0.05688235
10.18730/JMYCU,G20130,MKD,41.4,22.66,0,0.03221761
10.18730/JMYA$,G20128,MKD,40.99,21.33,1,0.99849653
10.18730/JMY8*,G20126,MKD,42.08,21.49,1,0.99304855
10.18730/JMY9~,G20127,MKD,40.91,21.38,1,0.99164295
10.18730/JMY6Y,G20124,MKD,42.06,21.5,0,0.32674354
10.18730/JMXJA,G20122,MKD,41.97,21.49,0,0.012168153
10.18730/JMXWM,G20123,MKD,41.88,21.6,0,0.03881903
10.18730/JMY2T,G20119,MKD,41.08,21.02,1,0.99790275
10.18730/PF03~,G20110,MKD,41.54,20.54,1,0.998558
10.18730/JMXXN,G20113,MKD,41.19,20.69,1,0.99341524
10.18730/JMXMC,G20103,MKD,42.21,22.33,1,0.9921038
10.18730/JMXVK,G20109,MKD,42.0,20.95,1,0.97560567
10.18730/JMXSH,G20107,MKD,41.93,22.19,0,0.00511921
10.18730/JMXRG,G20106,MKD,41.81,22.0,0,0.0035138065
10.18730/JMXND,G20104,MKD,42.16,21.69,0,0.0018015433
10.18730/PF02*,G20096,MKD,42.06,22.17,1,0.9801856
10.18730/JMXE6,G20097,MKD,42.09,22.16,1,0.9927005
10.18730/JMWKG,G20090,MKD,41.15,20.79,1,0.9947219
10.18730/JMX2Z,G20083,MKD,42.17,22.17,1,0.9231057
10.18730/JMX4~,G20085,MKD,41.35,21.33,1,0.9944231
10.18730/JMWZW,G20080,MKD,42.14,22.15,1,0.99048775
10.18730/JMWQM,G20072,MKD,41.88,22.43,0,0.0060127084
10.18730/JMWC9,G20061,MKD,41.63,22.47,0,0.05966029
10.18730/JMWHE,G20065,MKD,41.2,22.49,0,0.023406958
10.18730/JMVXZ,G20066,MKD,41.45,22.66,0,0.0027501462
10.18730/JMWA7,G20059,MKD,41.02,21.34,1,0.99412906
10.18730/JMW1=,G20051,MKD,41.93,22.42,0,0.31289315
10.18730/JMVTW,G20041,MKD,41.75,21.77,0,0.005849156
10.18730/JMVGJ,G20030,MKD,41.37,21.56,1,0.9943851
10.18730/PEZXV,G20026,MKD,41.27,21.31,1,0.9935016
10.18730/JMVDF,G20027,MKD,41.28,21.33,1,0.99105936
10.18730/JMV35,G20019,MKD,41.45,22.62,0,0.005147407
10.18730/JMV9B,G20015,MKD,41.44,22.79,0,0.0035476123
10.18730/JMV02,G20016,MKD,41.74,22.22,0,0.0015848391
10.18730/JMV13,G20017,MKD,41.88,21.93,0,0.0015381947
10.18730/JMTS*,G20007,MKD,41.45,22.03,1,0.7168915
10.18730/JMTT~,G20008,MKD,41.47,22.03,0,0.068199396
10.18730/JMTV$,G20009,MKD,41.31,22.55,0,0.004951011
10.18730/JMTW=,G20010,MKD,41.16,22.5,0,0.021237388
10.18730/JMTXU,G20011,MKD,41.18,22.47,0,0.06530803
10.18730/JNBEA,G13118,MKD,42.17,21.92,0,0.030168723
10.18730/JMVCE,G13095,MKD,42.1,21.75,0,0.005519556
10.18730/JZYTX,G1031,MKD,42.02,20.95,1,0.9936592
10.18730/JZSB2,G829,SLV,13.49,-88.87,0,0.0006401141
10.18730/JZS90,G827,SLV,13.73,-88.94,0,0.0008118787
10.18730/JZRZV,G826,SLV,13.92,-89.86,0,0.00049208646
10.18730/K42S$,G803A,SLV,13.7,-89.2,0,0.0010096946
10.18730/K2EJW,G7932,SLV,13.79,-89.75,0,0.0005726088
10.18730/JG2WJ,G6265,SLV,13.44,-88.82,0,0.0008224557
10.18730/JH1N4,G4796,SLV,13.7,-89.29,0,0.00092843577
10.18730/JH5SS,G4220,SLV,13.52,-88.27,0,0.00066798925
10.18730/K27PY,G4121,SLV,13.49,-88.22,0,0.00044144897
10.18730/JHCQS,G3090,SLV,13.87,-88.64,0,0.0008792128
10.18730/K0VDK,G2187,SLV,13.62,-88.75,0,0.00053486595
10.18730/K0VBH,G2185,SLV,13.84,-88.72,0,0.00065136724
10.18730/K0V9F,G2183,SLV,13.84,-88.99,0,0.0003236231
10.18730/K0TR=,G2173,SLV,14.0,-89.55,0,0.0003372541
10.18730/K0TW2,G2169,SLV,13.8,-89.46,0,0.00048372688
10.18730/JTHV7,G18245,SLV,13.85,-88.15,0,0.0005492027
10.18730/K0DQS,G1737,SLV,13.25,-88.25,0,0.00048558236
10.18730/K0E52,G1735,SLV,13.84,-89.35,0,0.00042943415
10.18730/K0E30,G1733,SLV,13.35,-88.32,0,0.00053312135
10.18730/K0E2U,G1732,SLV,13.42,-88.36,0,0.0013070586
10.18730/K0DEG,G1729,SLV,14.18,-89.66,0,0.00023526658
10.18730/K0DZ~,G1728,SLV,14.0,-89.59,0,0.00044309784
10.18730/K0DXZ,G1726,SLV,13.94,-89.74,0,0.000853466
10.18730/K0DVX,G1724,SLV,14.14,-89.31,0,0.0004630964
10.18730/K0DTW,G1723,SLV,14.19,-89.62,0,0.0004492223
10.18730/K0DFH,G1722,SLV,13.75,-89.67,0,0.00048591
10.18730/K0DPR,G1720,SLV,14.08,-89.51,0,0.0004563979
10.18730/K0DMP,G1718,SLV,14.28,-89.38,0,0.00034591393
10.18730/K0DKN,G1717,SLV,14.02,-89.19,0,0.0006640621
10.18730/K0DJM,G1716,SLV,14.17,-89.52,0,0.00059370475
10.18730/K0DHK,G1715,SLV,13.39,-88.52,0,0.0015580234
10.18730/K0D68,G1713,SLV,13.77,-89.93,0,0.0005013276
10.18730/K0CW=,G1712,SLV,13.96,-89.2,0,0.000495857
10.18730/K0DBD,G1709,SLV,14.05,-89.5,0,0.0008322281
10.18730/K0DAC,G1708,SLV,13.94,-89.04,0,0.00096622115
10.18730/K0D8A,G1706,SLV,13.82,-89.42,0,0.0005103922
10.18730/K0D79,G1705,SLV,13.82,-89.44,0,0.00056700024
10.18730/K0CXU,G1704,SLV,13.86,-89.42,0,0.0005421865
10.18730/K0CS*,G1703,SLV,13.84,-89.44,0,0.00059288484
10.18730/K0D46,G1702,SLV,13.76,-89.5,0,0.0006307816
10.18730/K0D35,G1701,SLV,13.6,-88.79,0,0.00047590444
10.18730/K0D13,G1699,SLV,13.58,-88.76,0,0.0009956695
10.18730/K0CY0,G1696,SLV,13.54,-88.25,0,0.0005006698
10.18730/K0CT~,G1695,SLV,13.69,-88.79,0,0.00061586266
10.18730/K0CMV,G1694,SLV,13.97,-89.75,0,0.00043593548
10.18730/K0CGQ,G1672,SLV,13.2,-88.24,0,0.0012384062
10.18730/JH7YM,G16308,SLV,13.98,-89.57,0,0.0004944703
10.18730/JH5ZZ,G16254,SLV,14.17,-89.11,0,0.0004008191
10.18730/JH61~,G16253,SLV,13.84,-89.15,0,0.00035842674
10.18730/JM9BX,G13504,SLV,13.83,-89.85,0,0.003668936
10.18730/JH5VV,G13050,SLV,14.02,-89.6,0,0.00046474722
10.18730/K02WB,G1225,SLV,13.68,-89.28,0,0.00045557966
10.18730/K01M8,G1169,SLV,13.75,-89.89,0,0.0005194321
10.18730/S3VWS,G1167A,SLV,14.32,-89.17,0,0.00032925032
10.18730/K4TSS,G52250,SLV,13.72,-89.27,0,0.0015724704
10.18730/K4TTT,G52251,SLV,13.83,-89.58,0,0.00088832655
10.18730/JZ3B1,G75,TZA,-5.1,38.63,1,0.9325875
10.18730/PHN2E,G50163,TZA,-4.28,30.42,1,0.7884882
10.18730/JW37~,G22454,TZA,-8.9,33.42,1,0.8588348
10.18730/JMBEP,G13044,TZA,-3.39,36.64,0,0.049644753
10.18730/JZPCJ,G729,CMR,4.17,9.96,0,0.46049425
10.18730/JZPBH,G728,CMR,5.5,10.25,1,0.86902976
10.18730/JZPAG,G727,CMR,5.9,10.09,1,0.88555926
10.18730/JZP4A,G721,CMR,6.06,10.24,1,0.8901414
10.18730/JFGRY,G7199,VEN,10.87,-68.27,0,0.005014972
10.18730/JFM0Q,G7065,VEN,7.87,-72.09,1,0.99736696
10.18730/JFXBT,G6523,VEN,-8.07,-35.01,1,0.9177706
10.18730/JFZJQ,G6427,VEN,10.25,-67.57,0,0.001189297
10.18730/JG45P,G6221,VEN,10.53,-66.92,0,0.0445027
10.18730/JG3ZG,G6214,VEN,10.22,-68.32,0,0.0026858887
10.18730/JGR4*,G5190,VEN,10.2,-65.95,0,0.0013679841
10.18730/K273B,G4145,VEN,10.4,-66.3,0,0.0015299757
10.18730/K1BBB,G2740,VEN,10.45,-66.48,0,0.00044299246
10.18730/K1BAA,G2739,VEN,10.22,-68.34,0,0.0019072464
10.18730/K1B99,G2738,VEN,8.23,-72.26,0,0.0045409226
10.18730/K1B88,G2737,VEN,10.15,-68.58,0,0.0069216
10.18730/K0CDM,G1669,VEN,7.69,-72.41,1,0.53725183
10.18730/JZNX3,G714,GIN,7.76,-8.85,1,0.8542193
10.18730/S5MKV,G50550A,GIN,10.92,-12.0,0,0.004448217
10.18730/JTE94,G50549,GIN,10.73,-12.07,0,0.00561538
10.18730/S4XAP,G24507B,GIN,11.71,-11.99,0,0.002688227
10.18730/JTEA5,G24508,GIN,11.43,-12.28,0,0.0009778995
10.18730/S5MNX,G24506B,GIN,11.57,-11.58,0,0.001645806
10.18730/JTE83,G24504,GIN,11.23,-12.14,0,0.0010413427
10.18730/PFE0$,G24505,GIN,11.36,-12.15,0,0.002171187
10.18730/S6D1*,G24499A,GIN,11.14,-11.21,0,0.002363713
10.18730/S18FM,G24498B,GIN,10.63,-11.83,0,0.0013384331
10.18730/JZNW2,G713,SCG,44.86,20.4,0,0.19218276
10.18730/JNBKF,G20344,SCG,43.62,21.01,1,0.9778464
10.18730/JNBFB,G20338,SCG,42.5,21.6,1,0.9554395
10.18730/JNAKM,G20331,SCG,42.56,22.0,1,0.9545154
10.18730/JN7J$,G20212,SCG,42.66,18.11,1,0.88088983
10.18730/JMV24,G20018,SCG,44.52,20.34,1,0.8226741
10.18730/JZN1C,G683,SYR,34.77,36.75,0,0.0023307167
10.18730/JZMZA,G681,SYR,35.17,36.75,0,0.001734019
10.18730/JZMV6,G677,SYR,36.2,37.17,0,0.000852552
10.18730/JZMH~,G666,SYR,33.5,36.25,0,0.0011805705
10.18730/JZKTA,G629,SYR,33.5,36.19,0,0.0013184958
10.18730/JZMT5,G676,LBN,34.0,36.0,0,0.0016504343
