DOI,ACCENUMB,CURATION,GENUS,SPECIES,GRIN_NAME,SAMPSTAT,ACQDATE,ORIGCTY,COLLSITE,DECLATITUDE,DECLONGITUDE,ELEVATION,COLLDATE
10.18730/S10X0,G18758B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,APIZACO - APIZACO - TLAXCALA,19.44,-98.15,1160.0,19781001.0
10.18730/S66C4,G18760B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,APIZACO - APIZACO - TLAXCALA,19.43,-98.17,2660.0,19781001.0
10.18730/S2HB~,G18760A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,APIZACO - APIZACO - TLAXCALA,19.43,-98.17,2660.0,19781001.0
10.18730/PESB2,G18760,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,APIZACO - APIZACO - TLAXCALA,19.43,-98.17,2660.0,19781001.0
10.18730/JM9DZ,G18757,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,APIZACO - APIZACO - TLAXCALA,19.44,-98.15,1160.0,19781001.0
10.18730/PESA1,G18758,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,APIZACO - APIZACO - TLAXCALA,19.44,-98.15,1160.0,19781001.0
10.18730/JM98T,G18755,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,SLV,AHUACHAPAN - AHUACHAPAN - AHUACHAPAN,13.92,-89.86,,19781001.0
10.18730/JM99V,G18756,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,GTM,ASUNCIÓN MITA - ASUNCION MITA - JUTIAPA,14.34,-89.72,1000.0,19781001.0
10.18730/JM97S,G18754,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,PER,E.E. LA MOLINA - MORROPON - PIURA,-5.19,-79.99,,19781001.0
10.18730/JM95Q,G18752,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,AUTLAN DE NAVARRO - AUTLAN DE NAVARRO - JALISCO,19.78,-104.37,900.0,19781001.0
10.18730/K0HF$,G1875,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HND,SIRIA - CEDROS - FRANCISCO MORAZAN,14.65,-87.14,610.0,19700901.0
10.18730/JM8WE,G18749,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,CORDOBA - CORDOBA - VERACRUZ,18.88,-96.93,1330.0,19781001.0
10.18730/JM94P,G18751,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,AUTLAN DE NAVARRO - AUTLAN DE NAVARRO - JALISCO,19.78,-104.37,900.0,19781001.0
10.18730/K0J0E,G1874,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HND,VALLE DE CEDROS - EL PORVENIR - FRANCISCO MORAZAN,14.6,-87.12,488.0,19700901.0
10.18730/K0HZD,G1873,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HND,MINAS DE ORO - MINAS DE ORO - COMAYAGUA,14.8,-87.36,853.0,19700901.0
10.18730/JM8P8,G18730,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,ZAF,PRETORIA - TRANSVAAL,-25.64,28.24,,19781001.0
10.18730/JM8E0,G18721,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,XOCHISTLAHUACA - XOCHISTLAHUACA - GUERRERO,16.79,-98.25,,19781001.0
10.18730/K0HYC,G1872,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HND,MINAS DE ORO - MINAS DE ORO - COMAYAGUA,14.8,-87.36,853.0,19700901.0
10.18730/PERWR,G18718,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,PER,"UCHIZA, NEAR THE HUALLAGA RIVER - MARISCAL CACERES - SAN MARTIN",-8.45,-76.46,,19781001.0
10.18730/S5EPQ,G18718A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,PER,"UCHIZA, NEAR THE HUALLAGA RIVER - MARISCAL CACERES - SAN MARTIN",-8.45,-76.46,,19781001.0
10.18730/PERTP,G18715,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,TENAMAXTLAN - TENAMAXTLAN - JALISCO,20.22,-104.17,,19781001.0
10.18730/S2H7X,G18715A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,MEX,TENAMAXTLAN - TENAMAXTLAN - JALISCO,20.22,-104.17,,19781001.0
10.18730/JM80Q,G18713,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,TZA,AMANI - AMANI - TANGA REGION,-5.1,38.63,,19781001.0
10.18730/K0HXB,G1871,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HND,MINAS DE ORO - MINAS DE ORO - COMAYAGUA,14.8,-87.36,853.0,19700901.0
10.18730/S5EKM,G18708A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,CAN,GLENSIDE - SASKATCHEWAN,51.45,-106.8,,19781001.0
10.18730/JSVCW,G18702,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19820901,BRA,"GINÁSIO ANCHIETA, ESTRADA QUE LIGA ANÁPOLIS - SILVÂNIA - SILVÂNIA - GOIAS",-16.42,-48.39,898.0,19820901.0
10.18730/PERSN,G18708,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,CAN,GLENSIDE - SASKATCHEWAN,51.45,-106.8,,19781001.0
10.18730/PJX41,G18706,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,CAN,DAYLESFORD - SASKATCHEWAN,52.5,-104.91,,19781001.0
10.18730/JTNYV,G18705,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19850201,ARG,CERRILLOS - CERRILLOS - SALTA,-24.9,-65.48,,19850201.0
10.18730/JTPA2,G18704,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19850201,ARG,CERRILLOS - CERRILLOS - SALTA,-24.9,-65.48,,19850201.0
10.18730/S3E0S,G18701B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19820901,BRA,"GINÁSIO ANCHIETA, ESTRADA QUE LIGA ANÁPOLIS - SILVÂNIA - SILVÂNIA - GOIAS",-16.61,-48.44,898.0,19820901.0
10.18730/S17AM,G18701A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19820901,BRA,"GINÁSIO ANCHIETA, ESTRADA QUE LIGA ANÁPOLIS - SILVÂNIA - SILVÂNIA - GOIAS",-16.61,-48.44,898.0,19820901.0
