DOI,ACCENUMB,ORIGCTY,DECLATITUDE,DECLONGITUDE,Pred_Resistencia,Probabilidad_Resistencia
10.18730/JH3S=,G9510,IND,28.62,77.2,0,5.881894e-05
10.18730/K2HPH,G8240,IND,30.37,78.5,0,0.0022320622
10.18730/K2FGN,G8088,IND,31.59,74.9,0,7.9197e-05
10.18730/JFFZ5,G7223,IND,15.33,75.13,0,0.00010011765
10.18730/JZNT0,G711,IND,25.91,91.89,1,0.98540163
10.18730/JZNKY,G704,IND,21.2,72.77,0,0.0004619917
10.18730/JZMG*,G650,IND,31.71,76.92,0,0.004619314
10.18730/JZMEY,G649,IND,31.97,77.12,0,0.008586971
10.18730/JZMCW,G647,IND,31.0,75.5,0,7.4922566e-05
10.18730/JZFVZ,G495,IND,30.01,77.55,0,0.00047642872
10.18730/JZFSX,G493,IND,29.88,78.18,0,0.00060247583
10.18730/JZG21,G492,IND,21.01,84.94,0,0.0003599641
10.18730/JZFQV,G491,IND,30.26,77.11,0,0.00023784472
10.18730/JZFMR,G488,IND,28.21,79.07,0,0.0001878001
10.18730/JZFHN,G485,IND,29.96,79.59,0,0.01834765
10.18730/K3YWM,G483A,IND,30.52,79.73,0,0.024271585
10.18730/JZFRW,G482,IND,31.53,78.13,0,0.0004590759
10.18730/JZFDH,G481,IND,30.66,78.86,0,0.08747559
10.18730/JZFCG,G480,IND,26.49,88.12,1,0.8535811
10.18730/JZFAE,G477,IND,28.26,80.55,0,0.00038345353
10.18730/JZF9D,G476,IND,25.77,84.48,0,0.00017265024
10.18730/JZF7B,G474,IND,34.08,74.03,0,0.00018997156
10.18730/JZF6A,G473,IND,26.06,80.16,0,9.242757e-05
10.18730/JZF37,G470,IND,30.36,78.55,0,0.0012691861
10.18730/JZF26,G469,IND,30.46,78.08,1,0.67002004
10.18730/JZEEQ,G449,IND,30.33,78.03,0,0.036876746
10.18730/JN332,G20710,IND,33.56,75.35,0,0.0054783807
10.18730/JN3HG,G20708,IND,33.58,75.31,0,0.008013768
10.18730/JN3ED,G20706,IND,34.09,75.42,0,0.00039261498
10.18730/S2JP2,G20690A,IND,33.09,75.29,0,0.01917273
10.18730/JN387,G20698,IND,27.03,79.25,0,6.4014814e-05
10.18730/JN2Z=,G20687,IND,33.79,74.66,0,0.008259297
10.18730/JN2RW,G20680,IND,33.56,75.25,0,0.006422486
10.18730/JN2JP,G20675,IND,34.03,75.33,0,0.015070328
10.18730/JN28C,G20674,IND,34.17,74.57,0,0.00022623972
10.18730/JN1VU,G20672,IND,33.69,75.23,0,0.0009881774
10.18730/JN2BF,G20667,IND,34.2,74.36,0,8.8025816e-05
10.18730/JN1X1,G20664,IND,32.98,75.71,0,0.0038185222
10.18730/JN1MX,G20654,IND,33.5,75.3,0,0.01187476
10.18730/JN1T=,G20652,IND,20.72,81.22,0,0.00037764513
10.18730/JN1NY,G20646,IND,30.74,76.92,0,0.0003480077
10.18730/JN0W5,G20643,IND,31.99,76.54,0,0.07079275
10.18730/JN1DP,G20638,IND,24.89,72.85,0,7.372909e-05
10.18730/JN1EQ,G20639,IND,32.24,77.19,0,0.004101156
10.18730/JN12B,G20628,IND,30.65,-77.21,0,0.002257118
10.18730/JN0Z8,G20625,IND,32.12,77.17,0,0.038722686
10.18730/JN109,G20626,IND,32.57,76.14,1,0.9424358
10.18730/JN11A,G20627,IND,32.22,76.32,1,0.9835808
10.18730/JN0N=,G20612,IND,32.03,77.12,0,0.022414697
10.18730/JMZQ5,G20604,IND,31.14,77.17,0,0.021138404
10.18730/JMZZD,G20592,IND,32.12,76.54,1,0.9642432
10.18730/JMZD*,G20585,IND,31.35,77.39,0,0.0063444325
10.18730/JMZS7,G20586,IND,32.55,75.94,1,0.97244316
10.18730/JMZN3,G20582,IND,32.54,75.99,1,0.98114854
10.18730/JMZF$,G20577,IND,32.12,-77.17,0,0.05271138
10.18730/JMZ5R,G20567,IND,31.88,77.14,0,0.008029329
10.18730/JMZ0K,G20562,IND,23.4,69.0,0,3.7410296e-05
10.18730/JZ6P$,G185,IND,26.12,83.23,0,0.0001818913
10.18730/JZ6BQ,G181,IND,29.85,76.52,0,5.7778845e-05
10.18730/JZ69N,G179,IND,25.7,81.49,0,0.000103280625
10.18730/JZ64G,G172,IND,26.85,80.87,0,0.00012548496
10.18730/JH4JQ,G16813,IND,24.84,73.52,0,9.0322756e-05
10.18730/K0BM*,G1556,IND,21.98,70.79,0,0.000113018956
10.18730/K0BHX,G1555,IND,26.43,83.61,0,0.00019923973
10.18730/K092R,G1467,IND,24.17,72.43,0,9.21102e-05
10.18730/JZ58S,G146,IND,18.52,73.9,0,7.1157694e-05
10.18730/JZ5Q3,G144,IND,15.87,74.52,0,0.0028801607
10.18730/JSC8S,G142A,IND,11.65,78.18,0,0.00018457853
10.18730/JN5G5,G14216,IND,27.75,88.5,0,9.0262394e-05
10.18730/JN5NA,G14218,IND,31.12,77.15,0,0.04547
10.18730/JN4F9,G14206,IND,31.52,77.81,0,0.0010475183
10.18730/JN4E8,G14209,IND,31.05,77.14,0,0.010310941
10.18730/JZ53M,G141,IND,11.42,76.72,0,0.024730986
10.18730/JN4KD,G13901,IND,10.26,77.41,0,0.05928255
10.18730/JZ51J,G139,IND,11.0,76.93,0,0.001441367
10.18730/JN4D7,G13897,IND,31.08,77.78,0,0.03195915
10.18730/K07SM,G1389,IND,11.35,76.82,0,0.010719
10.18730/JN3ZY,G13891,IND,25.59,91.89,1,0.99369544
10.18730/K3QTG,G13894,IND,36.06,74.32,0,6.9942565e-05
10.18730/JMZK1,G13885,IND,32.49,76.15,1,0.9571266
10.18730/JN3NM,G13887,IND,31.54,78.25,0,0.00035571013
10.18730/JN3MK,G13888,IND,29.1,76.02,0,6.433371e-05
10.18730/JZ5F*,G136,IND,13.07,80.27,0,0.0012154139
10.18730/JN50T,G13113,IND,30.97,77.1,0,0.00301963
10.18730/JN51V,G13114,IND,31.1,77.5,0,0.014105454
10.18730/JN4NF,G13110,IND,10.24,77.49,1,0.8898517
10.18730/JN4QH,G13106,IND,18.57,82.97,0,0.0019990592
10.18730/JN4PG,G13105,IND,18.85,82.56,0,0.00062679814
10.18730/JN3PN,G13100,IND,33.7,75.86,0,0.00046319532
10.18730/JN3VT,G13103,IND,30.28,79.18,0,0.00057580444
10.18730/JZ4G1,G121,IND,31.92,77.1,0,0.017411727
10.18730/K4CFB,G51846,IND,32.14,76.45,1,0.9431553
10.18730/K4CA6,G51841,IND,29.8,79.89,0,0.12382891
10.18730/K4CB7,G51842,IND,29.15,78.28,0,0.00023226325
10.18730/K4C62,G51837,IND,25.43,84.57,0,0.00010681736
10.18730/K4C73,G51838,IND,30.99,77.45,0,0.005077242
10.18730/K4C51,G51836,IND,28.6,77.25,0,6.5434615e-05
10.18730/JZWT2,G951,NIC,13.1,-86.0,0,0.0055093863
10.18730/JZRMG,G805,NIC,11.43,-85.83,0,0.00021366842
10.18730/JZRGC,G801,NIC,12.92,-85.94,0,0.0001287342
10.18730/K2CT9,G7848,NIC,13.65,-86.48,0,3.964721e-05
10.18730/K2CM3,G7827,NIC,13.13,-86.36,0,7.971055e-05
10.18730/K2B7*,G7779,NIC,11.79,-85.9,0,0.00023404944
10.18730/JFG39,G7210,NIC,12.09,-85.4,0,0.013130746
10.18730/JFGGP,G7208,NIC,12.62,-87.15,0,0.00095302676
10.18730/JFGW$,G7186,NIC,11.75,-86.06,0,0.00023721943
10.18730/JFGX=,G7187,NIC,11.8,-86.17,0,0.00020035398
10.18730/JFJ1$,G7132,NIC,12.47,-85.65,0,0.025735445
10.18730/JFJ40,G7116,NIC,11.94,-85.97,0,0.0008702625
10.18730/JFM9*,G7056,NIC,11.84,-86.25,0,0.00021676447
10.18730/JFMVD,G7033,NIC,12.54,-85.71,0,0.0031727613
10.18730/JFMN7,G7027,NIC,11.87,-86.05,0,0.00035097188
10.18730/JFMYG,G7017,NIC,13.47,-86.59,0,6.889966e-05
10.18730/JFNR5,G7006,NIC,11.81,-86.13,0,0.00026104818
10.18730/JFQ3B,G6922,NIC,11.93,-85.95,0,0.00030906443
10.18730/JFRJN,G6865,NIC,11.95,-86.09,0,0.0001920031
10.18730/JGHNA,G5610,NIC,13.45,-86.4,0,4.780248e-05
10.18730/K0R7W,G2100,NIC,12.06,-85.11,1,0.8848911
10.18730/K0RP6,G2097,NIC,11.85,-86.22,0,0.0004279442
10.18730/K0QK8,G2061,NIC,11.89,-86.05,0,0.0002290911
10.18730/JTJY5,G18457,NIC,12.15,-86.28,0,0.0022732832
10.18730/JTJV2,G18454,NIC,13.15,-86.37,0,7.916438e-05
10.18730/JTJP$,G18448,NIC,11.6,-86.25,0,0.00029921756
10.18730/JTJQ=,G18449,NIC,12.9,-86.32,0,7.5026735e-05
10.18730/JTAZ9,G17663,NIC,12.76,-85.86,0,0.00090540294
10.18730/JTB2C,G17666,NIC,11.44,-85.93,0,0.00028795065
10.18730/K030F,G1212,NIC,11.95,-86.27,0,0.00034301536
10.18730/K4NF3,G52104,NIC,12.83,-85.46,0,0.004451092
10.18730/K4NTE,G52115,NIC,13.15,-85.99,0,0.024243876
10.18730/K4NWG,G52117,NIC,13.08,-85.99,0,0.0071052564
10.18730/K4NQB,G52112,NIC,13.37,-85.66,1,0.94531
10.18730/K4NYJ,G52119,NIC,13.62,-85.81,0,0.0009464559
10.18730/K4NK7,G52108,NIC,13.14,-85.72,1,0.89123183
10.18730/K4P2P,G52123,NIC,13.37,-86.41,0,8.544992e-05
10.18730/K4NZK,G52120,NIC,13.34,-85.94,0,0.0010928541
10.18730/K4N1T,G52090,NIC,11.9,-86.21,0,0.00024902422
10.18730/K4MTK,G52083,NIC,11.18,-85.5,0,0.31628758
10.18730/K4N5Y,G52094,NIC,12.07,-84.54,1,0.9972824
10.18730/K4N9$,G52098,NIC,12.67,-85.78,0,0.0043188077
10.18730/K4N7*,G52096,NIC,12.59,-85.76,0,0.0036579883
10.18730/K4MA3,G52067,NIC,11.5,-85.88,0,0.00036666347
10.18730/K4M81,G52065,NIC,11.15,-85.35,1,0.79471296
10.18730/K4KQN,G52048,NIC,13.74,-84.77,1,0.997288
10.18730/K4KYW,G52055,NIC,12.84,-85.24,1,0.93887794
10.18730/K4NBU,G52100,NIC,12.93,-85.84,0,0.0004895579
10.18730/K4M5=,G52062,NIC,11.17,-85.45,0,0.03211591
10.18730/K4M4$,G52061,NIC,12.74,-86.13,0,8.55374e-05
10.18730/K30PG,G8970,HND,15.5,-86.57,0,0.004434662
10.18730/JZSA1,G828,HND,14.4,-89.22,0,8.366285e-05
10.18730/K2J4Z,G8255,HND,14.54,-87.82,0,0.0003296784
10.18730/K2J0V,G8250,HND,14.97,-88.88,0,0.026253173
10.18730/JZRNH,G806,HND,15.78,-87.45,1,0.9932561
10.18730/K2EER,G7911,HND,14.45,-87.63,0,5.7001227e-05
10.18730/K2E0A,G7889,HND,14.8,-87.36,0,0.0005937512
10.18730/K2D8Q,G7864,HND,15.1,-86.5,0,0.021677675
10.18730/K2D6N,G7862,HND,15.03,-88.84,0,0.01330676
10.18730/K2CZE,G7853,HND,14.6,-87.12,0,0.00023405436
10.18730/K2CWB,G7850,HND,15.36,-88.41,0,0.0037327893
10.18730/K2CGU,G7823,HND,15.47,-86.68,0,0.005868673
10.18730/K2CE$,G7820,HND,14.78,-88.79,0,0.0022271422
10.18730/K2CD~,G7819,HND,14.86,-88.85,0,0.00541316
10.18730/K2AYQ,G7768,HND,14.02,-86.66,0,3.967327e-05
10.18730/JFG6C,G7213,HND,14.38,-87.72,0,0.00014125853
10.18730/JFG5B,G7212,HND,14.61,-87.85,0,0.00045550478
10.18730/JFGEM,G7206,HND,14.86,-89.14,0,0.00044388272
10.18730/JFGMT,G7192,HND,14.45,-87.99,0,0.21746829
10.18730/PG358,G7183,HND,15.2,-88.56,0,0.0015526186
10.18730/JFHYZ,G7128,HND,14.97,-88.86,0,0.072016135
10.18730/JFHZ*,G7129,HND,14.4,-87.08,0,9.3507784e-05
10.18730/JFHXY,G7127,HND,14.87,-88.77,0,0.0065898155
10.18730/JFKJ9,G7071,HND,14.9,-88.73,0,0.0016988097
10.18730/JFKF6,G7068,HND,14.9,-85.94,0,0.071680136
10.18730/JFN0J,G7019,HND,14.31,-87.67,0,4.9308346e-05
10.18730/JFN1K,G7020,HND,14.61,-87.22,0,0.00012065747
10.18730/JFNK0,G7001,HND,14.41,-88.94,0,0.00016157569
10.18730/JFQ5D,G6924,HND,14.87,-89.11,0,0.00043997963
10.18730/JFS64,G6849,HND,14.82,-85.95,0,0.0015999152
10.18730/JFSRP,G6831,HND,14.65,-86.2,0,0.002124486
10.18730/JFT3~,G6826,HND,15.25,-88.57,0,0.0013532276
10.18730/JGG82,G5699,HND,14.57,-87.75,0,9.515895e-05
10.18730/JGH7~,G5631,HND,14.87,-89.08,0,0.0004494399
10.18730/JYTRP,G50727,HND,13.97,-87.08,0,0.0015571624
10.18730/JYTQN,G50726,HND,14.02,-87.1,0,0.00013585355
10.18730/S1N9Q,G50725A,HND,14.03,-87.05,0,0.00012161029
10.18730/S1N8P,G50723B,HND,13.83,-86.92,0,0.00061992166
10.18730/JYTHF,G50724,HND,14.1,-86.68,0,4.669733e-05
10.18730/S3V85,G50722A,HND,13.85,-86.92,0,0.00073715876
10.18730/JGXJN,G4950,HND,14.8,-85.9,0,0.00992602
10.18730/JGXQT,G4955,HND,14.28,-87.57,0,7.514818e-05
10.18730/JGY20,G4947,HND,14.78,-85.98,0,0.00093907735
10.18730/PE813,G2920,HND,14.85,-88.83,0,0.0015760987
10.18730/K0TV1,G2168,HND,13.59,-87.36,0,0.00018248297
10.18730/K0TT0,G2167,HND,13.8,-87.27,0,0.00019744184
10.18730/JMKZU,G19217,HND,14.83,-89.15,0,0.00010875961
10.18730/K0HF$,G1875,HND,14.65,-87.14,0,9.143312e-05
10.18730/K0H7T,G1866,HND,14.53,-86.83,0,0.00010706393
10.18730/K0HK1,G1861,HND,14.82,-85.56,1,0.986299
10.18730/K0HE~,G1856,HND,14.48,-89.01,0,0.00015628577
10.18730/JTJ3F,G18249,HND,15.14,-87.14,0,0.00023856126
10.18730/JTJ2E,G18248,HND,14.0,-86.42,0,4.490829e-05
10.18730/K0538,G1286,HND,13.3,-87.2,0,0.00053967175
10.18730/K036N,G1228,HND,14.8,-88.95,0,0.0009849122
10.18730/K52FC,G52488,HND,14.89,-87.89,1,0.99274
10.18730/K52B8,G52484,HND,15.37,-87.81,0,0.014197256
10.18730/K55CZ,G52619,HND,14.29,-88.25,0,0.00018220079
10.18730/K55BY,G52618,HND,14.25,-88.15,0,0.0004514808
10.18730/K30NF,G8935,MKD,41.09,21.33,0,3.9902596e-05
10.18730/K30ME,G8934,MKD,41.13,20.8,0,7.072379e-05
10.18730/S39R0,G22752A,MKD,41.67,22.13,0,5.4870066e-05
10.18730/JMV68,G22750,MKD,41.86,22.43,0,5.38946e-05
10.18730/JNCRF,G20384,MKD,41.47,22.57,0,5.5677363e-05
10.18730/JNCSG,G20385,MKD,41.51,22.73,0,5.3181167e-05
10.18730/JNC2Y,G20380,MKD,41.78,22.74,0,3.6994854e-05
10.18730/JNCC3,G20372,MKD,41.84,22.59,0,5.349842e-05
10.18730/JNCE5,G20374,MKD,41.8,22.67,0,4.5199333e-05
10.18730/JNC3Z,G20370,MKD,41.9,20.89,0,0.000113887894
10.18730/JNC8U,G20365,MKD,41.34,20.6,0,0.00035555687
10.18730/JNBSN,G20367,MKD,42.06,21.43,0,7.40172e-05
10.18730/JNC5~,G20360,MKD,41.53,22.12,0,7.035389e-05
10.18730/JNC6$,G20361,MKD,41.44,22.2,0,5.8703175e-05
10.18730/K3QVH,G20362,MKD,41.38,22.29,0,4.775086e-05
10.18730/JNBZV,G20357,MKD,41.82,21.17,0,0.000108154294
10.18730/JNBYT,G20356,MKD,41.57,20.95,0,6.388638e-05
10.18730/JNBXS,G20354,MKD,41.38,21.49,0,3.1104464e-05
10.18730/JNBWR,G20353,MKD,41.59,21.47,0,4.560563e-05
10.18730/JNBPJ,G20347,MKD,41.85,21.81,0,4.7802117e-05
10.18730/JNBRM,G20348,MKD,41.79,21.84,0,5.180148e-05
10.18730/JNB51,G20349,MKD,41.57,21.57,0,4.8468064e-05
10.18730/JNBJE,G20343,MKD,42.12,21.67,0,6.160335e-05
10.18730/JNAZ*,G20341,MKD,42.21,20.72,0,0.00014770545
10.18730/JNBD9,G20337,MKD,41.36,21.78,0,5.696753e-05
10.18730/JNAXY,G20332,MKD,42.03,21.03,0,9.24884e-05
10.18730/JNBB7,G20335,MKD,42.22,21.85,0,6.4478234e-05
10.18730/JNAVW,G20318,MKD,41.97,21.3,0,6.284292e-05
10.18730/JNATV,G20317,MKD,42.19,21.73,0,6.49849e-05
10.18730/JNAQR,G20315,MKD,42.05,21.74,0,6.251096e-05
10.18730/JNANP,G20313,MKD,41.94,21.7,0,6.855244e-05
10.18730/JNAFG,G20306,MKD,42.02,21.72,0,6.022548e-05
10.18730/JNADE,G20304,MKD,41.17,20.83,0,9.551505e-05
10.18730/JNA67,G20297,MKD,41.06,21.0,0,3.9825918e-05
10.18730/JN9DK,G20298,MKD,41.02,21.0,0,4.3369713e-05
10.18730/JN9YU,G20292,MKD,41.64,22.24,0,5.4986034e-05
10.18730/JN9SZ,G20286,MKD,41.76,22.78,0,3.742207e-05
10.18730/JN917,G20287,MKD,42.03,22.62,0,3.6480138e-05
10.18730/JN9CJ,G20274,MKD,41.94,21.34,0,5.1329804e-05
10.18730/JN99F,G20271,MKD,42.15,21.59,0,5.9270064e-05
10.18730/K3K1B,G20265,MKD,42.12,21.59,0,4.7256224e-05
10.18730/JN95B,G20267,MKD,42.21,21.54,0,3.7195718e-05
10.18730/JN96C,G20268,MKD,42.11,21.85,0,6.715338e-05
10.18730/JN8X3,G20261,MKD,41.26,21.69,0,4.3237942e-05
10.18730/JN906,G20263,MKD,42.11,21.45,0,6.0450056e-05
10.18730/JN8W2,G20260,MKD,40.91,21.16,0,5.398086e-05
10.18730/JN8T0,G20258,MKD,41.17,21.73,0,3.643862e-05
10.18730/JN8R=,G20256,MKD,42.06,21.02,0,0.00015856726
10.18730/JN82D,G20253,MKD,41.87,20.88,0,0.00010420846
10.18730/JN8ES,G20254,MKD,41.94,21.41,0,4.1353615e-05
10.18730/S41VZ,G20251B,MKD,41.9,21.41,0,5.4706168e-05
10.18730/S1VFU,G20250A,MKD,41.88,21.46,0,6.543093e-05
10.18730/JN8HW,G20247,MKD,41.87,22.32,0,4.962142e-05
10.18730/JN8JX,G20248,MKD,41.8,21.43,0,0.00016223984
10.18730/JN8FT,G20245,MKD,41.96,21.24,0,6.164949e-05
10.18730/JN8CQ,G20240,MKD,41.75,21.1,0,5.039362e-05
10.18730/JN8DR,G20241,MKD,41.75,20.82,0,0.00018440667
10.18730/JN7P1,G20242,MKD,41.78,20.86,0,9.3840885e-05
10.18730/JN7Q2,G20243,MKD,41.44,20.53,0,0.000194875
10.18730/JN89M,G20237,MKD,41.61,21.21,0,5.4151158e-05
10.18730/JN87J,G20235,MKD,42.14,21.11,0,9.6702795e-05
10.18730/JN81C,G20228,MKD,41.47,20.55,0,0.00016584496
10.18730/JN7W7,G20223,MKD,41.91,21.03,0,6.869773e-05
10.18730/JN7N0,G20215,MKD,42.17,22.21,0,4.127407e-05
10.18730/K574D,G20216,MKD,41.63,21.02,0,8.326641e-05
10.18730/JN7EY,G20219,MKD,41.47,21.13,0,7.056884e-05
10.18730/JN7MU,G20214,MKD,42.18,22.36,0,6.759212e-05
10.18730/S41TY,G20210A,MKD,42.09,22.09,0,3.6500114e-05
10.18730/JN7G*,G20209,MKD,40.93,21.56,0,4.11476e-05
10.18730/JN7FZ,G20208,MKD,40.92,21.52,0,4.965839e-05
10.18730/JN7BV,G20203,MKD,42.24,22.3,0,8.573126e-05
10.18730/JN6Q7,G20204,MKD,41.38,21.24,0,6.393282e-05
10.18730/JN6R8,G20205,MKD,41.27,21.21,0,4.1800056e-05
10.18730/JN76P,G20207,MKD,41.29,21.12,0,4.310007e-05
10.18730/JN79S,G20200,MKD,41.56,21.69,0,5.4640575e-05
10.18730/S4RCC,G20195A,MKD,41.45,21.36,0,3.9945124e-05
10.18730/JN6TA,G20196,MKD,41.65,21.68,0,5.3656193e-05
10.18730/JN6H1,G20194,MKD,41.49,20.95,0,6.120196e-05
10.18730/JN6G0,G20193,MKD,41.09,21.16,0,5.4037722e-05
10.18730/JN6ZF,G20189,MKD,41.71,22.8,0,3.6503385e-05
10.18730/JN6YE,G20188,MKD,41.7,22.85,0,4.3111213e-05
10.18730/JN6P6,G20179,MKD,41.77,22.88,0,4.8365982e-05
10.18730/S41SX,G20177A,MKD,41.89,22.81,0,4.499484e-05
10.18730/PF0C5,G20174,MKD,41.97,22.79,0,4.4307937e-05
10.18730/JN69Y,G20173,MKD,41.54,22.54,0,5.434759e-05
10.18730/JN6FU,G20169,MKD,42.25,21.77,0,5.9712966e-05
10.18730/K573C,G20168,MKD,41.48,22.81,0,6.714492e-05
10.18730/JN6B*,G20163,MKD,41.22,22.35,0,6.83866e-05
10.18730/JN6C~,G20164,MKD,41.57,21.96,0,7.450157e-05
10.18730/JN6D$,G20165,MKD,41.47,22.73,0,5.6099623e-05
10.18730/PF092,G20162,MKD,41.26,22.75,0,5.629808e-05
10.18730/PF081,G20161,MKD,41.3,22.65,0,5.4561326e-05
10.18730/JN65T,G20159,MKD,41.4,22.24,0,5.7143763e-05
10.18730/JN61P,G20155,MKD,41.24,22.08,0,5.010185e-05
10.18730/JN62Q,G20156,MKD,41.31,22.12,0,5.397561e-05
10.18730/S67RB,G20146B,MKD,41.53,21.95,0,5.3975866e-05
10.18730/JMYE1,G20132,MKD,41.38,22.87,0,6.585516e-05
10.18730/JMYCU,G20130,MKD,41.4,22.66,0,5.9852988e-05
10.18730/JMYA$,G20128,MKD,40.99,21.33,0,7.06704e-05
10.18730/JMY8*,G20126,MKD,42.08,21.49,0,4.995372e-05
10.18730/JMY9~,G20127,MKD,40.91,21.38,0,5.1283223e-05
10.18730/JMY6Y,G20124,MKD,42.06,21.5,0,5.7853442e-05
10.18730/JMXJA,G20122,MKD,41.97,21.49,0,5.9726357e-05
10.18730/JMXWM,G20123,MKD,41.88,21.6,0,5.6999812e-05
10.18730/JMY2T,G20119,MKD,41.08,21.02,0,3.989472e-05
10.18730/PF03~,G20110,MKD,41.54,20.54,0,0.00047224702
10.18730/JMXXN,G20113,MKD,41.19,20.69,0,0.00013568086
10.18730/JMXMC,G20103,MKD,42.21,22.33,0,3.664066e-05
10.18730/JMXVK,G20109,MKD,42.0,20.95,0,8.190277e-05
10.18730/JMXSH,G20107,MKD,41.93,22.19,0,5.3445947e-05
10.18730/JMXRG,G20106,MKD,41.81,22.0,0,6.612292e-05
10.18730/JMXND,G20104,MKD,42.16,21.69,0,6.544354e-05
10.18730/PF02*,G20096,MKD,42.06,22.17,0,4.0010204e-05
10.18730/JMXE6,G20097,MKD,42.09,22.16,0,4.1328814e-05
10.18730/JMWKG,G20090,MKD,41.15,20.79,0,9.057495e-05
10.18730/JMX2Z,G20083,MKD,42.17,22.17,0,4.5181314e-05
10.18730/JMX4~,G20085,MKD,41.35,21.33,0,3.595081e-05
10.18730/JMWZW,G20080,MKD,42.14,22.15,0,4.980892e-05
10.18730/JMWQM,G20072,MKD,41.88,22.43,0,6.1490486e-05
10.18730/JMWC9,G20061,MKD,41.63,22.47,0,5.7439498e-05
10.18730/JMWHE,G20065,MKD,41.2,22.49,0,5.8631005e-05
10.18730/JMVXZ,G20066,MKD,41.45,22.66,0,5.557716e-05
10.18730/JMWA7,G20059,MKD,41.02,21.34,0,4.6228015e-05
10.18730/JMW1=,G20051,MKD,41.93,22.42,0,5.5647317e-05
10.18730/JMVTW,G20041,MKD,41.75,21.77,0,7.043895e-05
10.18730/JMVGJ,G20030,MKD,41.37,21.56,0,3.8085742e-05
10.18730/PEZXV,G20026,MKD,41.27,21.31,0,4.2138414e-05
10.18730/JMVDF,G20027,MKD,41.28,21.33,0,4.4645214e-05
10.18730/JMV35,G20019,MKD,41.45,22.62,0,5.0258812e-05
10.18730/JMV9B,G20015,MKD,41.44,22.79,0,5.7324916e-05
10.18730/JMV02,G20016,MKD,41.74,22.22,0,5.5792378e-05
10.18730/JMV13,G20017,MKD,41.88,21.93,0,5.7871268e-05
10.18730/JMTS*,G20007,MKD,41.45,22.03,0,6.679215e-05
10.18730/JMTT~,G20008,MKD,41.47,22.03,0,5.2216605e-05
10.18730/JMTV$,G20009,MKD,41.31,22.55,0,5.5971217e-05
10.18730/JMTW=,G20010,MKD,41.16,22.5,0,5.4776694e-05
10.18730/JMTXU,G20011,MKD,41.18,22.47,0,5.39978e-05
10.18730/JNBEA,G13118,MKD,42.17,21.92,0,3.9840885e-05
10.18730/JMVCE,G13095,MKD,42.1,21.75,0,5.6884528e-05
10.18730/JZYTX,G1031,MKD,42.02,20.95,0,0.0001078731
10.18730/JZSB2,G829,SLV,13.49,-88.87,0,0.00095984153
10.18730/JZS90,G827,SLV,13.73,-88.94,0,0.0013981821
10.18730/JZRZV,G826,SLV,13.92,-89.86,0,0.0004640845
10.18730/K42S$,G803A,SLV,13.7,-89.2,0,0.0022366543
10.18730/K2EJW,G7932,SLV,13.79,-89.75,0,0.0009786553
10.18730/JG2WJ,G6265,SLV,13.44,-88.82,0,0.0021469062
10.18730/JH1N4,G4796,SLV,13.7,-89.29,0,0.005631824
10.18730/JH5SS,G4220,SLV,13.52,-88.27,0,0.00042035335
10.18730/K27PY,G4121,SLV,13.49,-88.22,0,0.00034630313
10.18730/JHCQS,G3090,SLV,13.87,-88.64,0,0.0039669815
10.18730/K0VDK,G2187,SLV,13.62,-88.75,0,0.00085022295
10.18730/K0VBH,G2185,SLV,13.84,-88.72,0,0.0010130111
10.18730/K0V9F,G2183,SLV,13.84,-88.99,0,0.0008789125
10.18730/K0TR=,G2173,SLV,14.0,-89.55,0,0.00025424146
10.18730/K0TW2,G2169,SLV,13.8,-89.46,0,0.0005305988
10.18730/JTHV7,G18245,SLV,13.85,-88.15,0,0.0017265823
10.18730/K0DQS,G1737,SLV,13.25,-88.25,0,0.0006059801
10.18730/K0E52,G1735,SLV,13.84,-89.35,0,0.0005594048
10.18730/K0E30,G1733,SLV,13.35,-88.32,0,0.00040801242
10.18730/K0E2U,G1732,SLV,13.42,-88.36,0,0.0005153907
10.18730/K0DEG,G1729,SLV,14.18,-89.66,0,0.00017816084
10.18730/K0DZ~,G1728,SLV,14.0,-89.59,0,0.0005314139
10.18730/K0DXZ,G1726,SLV,13.94,-89.74,0,0.0012373857
10.18730/K0DVX,G1724,SLV,14.14,-89.31,0,0.00039899815
10.18730/K0DTW,G1723,SLV,14.19,-89.62,0,0.00014445216
10.18730/K0DFH,G1722,SLV,13.75,-89.67,0,0.00047165636
10.18730/K0DPR,G1720,SLV,14.08,-89.51,0,0.0004987997
10.18730/K0DMP,G1718,SLV,14.28,-89.38,0,0.00011586067
10.18730/K0DKN,G1717,SLV,14.02,-89.19,0,0.0006257721
10.18730/K0DJM,G1716,SLV,14.17,-89.52,0,0.00021554582
10.18730/K0DHK,G1715,SLV,13.39,-88.52,0,0.00049216405
10.18730/K0D68,G1713,SLV,13.77,-89.93,0,0.0005805101
10.18730/K0CW=,G1712,SLV,13.96,-89.2,0,0.00075274287
10.18730/K0DBD,G1709,SLV,14.05,-89.5,0,0.000486121
10.18730/K0DAC,G1708,SLV,13.94,-89.04,0,0.001026458
10.18730/K0D8A,G1706,SLV,13.82,-89.42,0,0.0006471629
10.18730/K0D79,G1705,SLV,13.82,-89.44,0,0.0004180398
10.18730/K0CXU,G1704,SLV,13.86,-89.42,0,0.00042813437
